"iso_3166_2_code","census_fips_code","date","retail","grocery","parks","transit","work","residential","country_id","mobility_index"
"",NA,2020-05-16,-31,0,1,2,7,0,"CZE",-4.2
"",NA,2020-05-17,-22,-1,13,-3,7,-1,"CZE",-1.2
"",NA,2020-05-18,-26,-3,-14,-12,-21,7,"CZE",-15.2
"",NA,2020-05-19,-24,-1,-9,-11,-21,7,"CZE",-13.2
"",NA,2020-05-20,-19,4,-9,-14,-21,7,"CZE",-11.8
"",NA,2020-05-21,-17,5,-1,-14,-22,7,"CZE",-9.8
"",NA,2020-05-22,-24,3,-6,-17,-23,7,"CZE",-13.4
"",NA,2020-05-23,-40,3,-48,-28,-1,5,"CZE",-22.8
"",NA,2020-05-24,-26,2,-10,-16,6,1,"CZE",-8.8
"",NA,2020-05-25,-18,0,-39,-19,-20,8,"CZE",-19.2
"",NA,2020-05-26,-13,2,-19,-14,-18,7,"CZE",-12.4
"",NA,2020-05-27,-9,1,4,-7,-17,5,"CZE",-5.6
"",NA,2020-05-28,-18,3,-33,-17,-19,8,"CZE",-16.8
"",NA,2020-05-29,-15,3,-5,-11,-18,5,"CZE",-9.2
"",NA,2020-05-30,-19,-1,15,0,11,-1,"CZE",1.2
"",NA,2020-05-31,-24,0,-35,-23,5,1,"CZE",-15.4
"",NA,2020-06-01,-4,2,3,-6,-14,5,"CZE",-3.8
"",NA,2020-06-02,-8,1,-8,-7,-15,5,"CZE",-7.4
"",NA,2020-06-03,-8,0,-3,-5,-15,4,"CZE",-6.2
"",NA,2020-06-04,-12,2,-16,-10,-16,5,"CZE",-10.4
"",NA,2020-06-05,-15,7,-15,-15,-18,6,"CZE",-11.2
"",NA,2020-06-06,-14,2,21,-3,10,-1,"CZE",3.2
"",NA,2020-06-07,-10,3,1,-14,8,-1,"CZE",-2.4
"",NA,2020-06-08,-8,5,-8,-11,-16,6,"CZE",-7.6
"",NA,2020-06-09,-4,5,6,-8,-15,5,"CZE",-3.2
"",NA,2020-06-10,-8,6,-24,-12,-16,6,"CZE",-10.8
"",NA,2020-06-11,1,11,26,-6,-16,4,"CZE",3.2
"",NA,2020-06-12,-3,9,52,-4,-17,1,"CZE",7.4
"",NA,2020-02-15,6,1,45,10,0,-1,"DEU",12.4
"",NA,2020-02-16,7,10,9,6,-1,0,"DEU",6.2
"",NA,2020-02-17,2,2,7,1,-2,0,"DEU",2
"",NA,2020-02-18,2,2,10,1,-1,1,"DEU",2.8
"",NA,2020-02-19,3,0,6,-1,-1,1,"DEU",1.4
"",NA,2020-02-20,2,-1,14,3,-4,1,"DEU",2.8
"",NA,2020-02-21,2,2,15,-1,-8,2,"DEU",2
"",NA,2020-02-22,-1,-2,26,9,-3,0,"DEU",5.8
"",NA,2020-02-23,0,9,-24,2,-3,0,"DEU",-3.2
"",NA,2020-02-24,2,-5,17,-5,-20,4,"DEU",-2.2
"",NA,2020-02-25,-1,-1,15,-5,-13,4,"DEU",-1
"",NA,2020-02-26,-3,0,0,-7,-5,2,"DEU",-3
"",NA,2020-02-27,-5,3,-3,-5,-4,2,"DEU",-2.8
"",NA,2020-02-28,3,11,9,-2,-5,2,"DEU",3.2
"",NA,2020-02-29,-1,5,9,1,-1,1,"DEU",2.6
"",NA,2020-03-01,8,18,21,4,1,0,"DEU",10.4
"",NA,2020-03-02,2,8,9,-1,0,0,"DEU",3.6
"",NA,2020-03-03,0,5,8,-3,0,1,"DEU",2
"",NA,2020-03-04,2,2,14,-4,0,1,"DEU",2.8
"",NA,2020-03-05,-4,0,0,-5,0,1,"DEU",-1.8
"",NA,2020-03-06,-3,1,-11,-7,-1,2,"DEU",-4.2
"",NA,2020-03-07,1,0,19,-2,0,1,"DEU",3.6
"",NA,2020-03-08,12,19,31,2,1,0,"DEU",13
"",NA,2020-03-09,-1,2,7,-5,-1,1,"DEU",0.4
"",NA,2020-03-10,-7,-2,-13,-8,-1,3,"DEU",-6.2
"",NA,2020-03-11,-1,2,17,-7,-1,2,"DEU",2
"",NA,2020-03-12,-7,6,4,-9,-2,2,"DEU",-1.6
"",NA,2020-03-13,-9,19,-3,-15,-4,4,"DEU",-2.4
"",NA,2020-03-14,-17,9,33,-19,-3,4,"DEU",0.6
"",NA,2020-03-15,-12,13,75,-16,-5,2,"DEU",11
"",NA,2020-03-16,-7,22,40,-25,-18,6,"DEU",2.4
"",NA,2020-03-17,-21,11,31,-35,-25,10,"DEU",-7.8
"",NA,2020-03-18,-34,5,44,-39,-30,11,"DEU",-10.8
"",NA,2020-03-19,-45,-3,15,-46,-33,14,"DEU",-22.4
"",NA,2020-03-20,-50,-2,-14,-52,-36,16,"DEU",-30.8
"",NA,2020-03-21,-69,-24,-31,-59,-31,13,"DEU",-42.8
"",NA,2020-03-22,-71,-35,1,-58,-34,10,"DEU",-39.4
"",NA,2020-03-23,-57,-16,-5,-56,-41,16,"DEU",-35
"",NA,2020-03-24,-59,-18,9,-56,-43,18,"DEU",-33.4
"",NA,2020-03-25,-58,-18,11,-56,-43,18,"DEU",-32.8
"",NA,2020-03-26,-59,-16,3,-57,-44,18,"DEU",-34.6
"",NA,2020-03-27,-59,-14,21,-56,-44,19,"DEU",-30.4
"",NA,2020-03-28,-66,-21,33,-53,-33,12,"DEU",-28
"",NA,2020-03-29,-77,-51,-49,-68,-39,11,"DEU",-56.8
"",NA,2020-03-30,-54,-16,-13,-56,-43,17,"DEU",-36.4
"",NA,2020-03-31,-53,-12,7,-53,-43,17,"DEU",-30.8
"",NA,2020-04-01,-52,-13,20,-53,-43,17,"DEU",-28.2
"",NA,2020-04-02,-54,-11,6,-54,-43,17,"DEU",-31.2
"",NA,2020-04-03,-57,-11,-13,-57,-44,19,"DEU",-36.4
"",NA,2020-04-04,-63,-16,21,-52,-31,12,"DEU",-28.2
"",NA,2020-04-05,-58,-13,61,-47,-30,8,"DEU",-17.4
"",NA,2020-04-06,-43,-6,49,-49,-44,15,"DEU",-18.6
"",NA,2020-04-07,-44,-2,50,-50,-45,16,"DEU",-18.2
"",NA,2020-04-08,-42,10,57,-49,-45,15,"DEU",-13.8
"",NA,2020-04-09,-40,14,37,-49,-47,15,"DEU",-17
"",NA,2020-04-10,-80,-92,72,-69,-86,29,"DEU",-51
"",NA,2020-04-11,-56,0,35,-48,-29,10,"DEU",-19.6
"",NA,2020-04-12,-63,-23,59,-47,-26,6,"DEU",-20
"",NA,2020-04-13,-81,-93,29,-73,-88,28,"DEU",-61.2
"",NA,2020-04-14,-45,1,8,-52,-45,17,"DEU",-26.6
"",NA,2020-04-15,-45,-9,46,-49,-44,16,"DEU",-20.2
"",NA,2020-04-16,-53,-3,57,-48,-43,16,"DEU",-18
"",NA,2020-04-17,-55,-4,49,-49,-43,16,"DEU",-20.4
"",NA,2020-04-18,-65,-14,35,-46,-22,10,"DEU",-22.4
"",NA,2020-04-19,-59,-7,56,-44,-22,7,"DEU",-15.2
"",NA,2020-04-20,-44,-9,35,-44,-36,13,"DEU",-19.6
"",NA,2020-04-21,-47,-8,45,-44,-35,14,"DEU",-17.8
"",NA,2020-04-22,-46,-8,60,-43,-35,13,"DEU",-14.4
"",NA,2020-04-23,-47,-6,58,-42,-35,13,"DEU",-14.4
"",NA,2020-04-24,-50,-7,38,-46,-36,14,"DEU",-20.2
"",NA,2020-04-25,-57,-10,40,-41,-19,9,"DEU",-17.4
"",NA,2020-04-26,-52,3,78,-39,-18,6,"DEU",-5.6
"",NA,2020-04-27,-43,-13,57,-41,-33,12,"DEU",-14.6
"",NA,2020-04-28,-48,-10,19,-43,-33,13,"DEU",-23
"",NA,2020-04-29,-46,1,12,-43,-33,13,"DEU",-21.8
"",NA,2020-04-30,-34,19,-8,-39,-34,12,"DEU",-19.2
"",NA,2020-05-01,-82,-92,17,-67,-84,28,"DEU",-61.6
"",NA,2020-05-02,-46,3,-18,-42,-20,9,"DEU",-24.6
"",NA,2020-05-03,-57,4,43,-37,-18,6,"DEU",-13
"",NA,2020-05-04,-32,-5,-1,-38,-30,11,"DEU",-21.2
"",NA,2020-05-05,-36,-6,21,-37,-29,12,"DEU",-17.4
"",NA,2020-05-06,-33,-5,49,-35,-28,11,"DEU",-10.4
"",NA,2020-05-07,-33,-3,47,-35,-28,11,"DEU",-10.4
"",NA,2020-05-08,-36,-5,60,-37,-31,11,"DEU",-9.8
"",NA,2020-05-09,-40,-1,61,-28,-8,5,"DEU",-3.2
"",NA,2020-05-10,-50,9,29,-33,-3,4,"DEU",-9.6
"",NA,2020-05-11,-34,-12,-23,-41,-28,11,"DEU",-27.6
"",NA,2020-05-12,-31,-4,14,-35,-26,11,"DEU",-16.4
"",NA,2020-05-13,-31,-7,13,-36,-26,11,"DEU",-17.4
"",NA,2020-05-14,-29,-4,20,-35,-26,10,"DEU",-14.8
"",NA,2020-05-15,-29,-3,29,-35,-26,10,"DEU",-12.8
"",NA,2020-05-16,-35,-6,53,-28,-5,5,"DEU",-4.2
"",NA,2020-05-17,-36,16,92,-25,-1,3,"DEU",9.2
"",NA,2020-05-18,-15,-3,55,-30,-26,8,"DEU",-3.8
"",NA,2020-05-19,-17,2,63,-30,-25,9,"DEU",-1.4
"",NA,2020-05-20,-6,34,84,-25,-26,6,"DEU",12.2
"",NA,2020-05-21,-55,-87,225,-46,-81,18,"DEU",-8.8
"",NA,2020-05-22,-19,1,68,-40,-51,14,"DEU",-8.2
"",NA,2020-05-23,-35,-9,27,-35,-8,7,"DEU",-12
"",NA,2020-05-24,-42,3,37,-31,-4,3,"DEU",-7.4
"",NA,2020-05-25,-16,-2,33,-31,-27,8,"DEU",-8.6
"",NA,2020-05-26,-18,-4,73,-28,-23,8,"DEU",0
"",NA,2020-05-27,-15,-3,86,-27,-23,7,"DEU",3.6
"",NA,2020-05-28,-16,2,65,-27,-24,8,"DEU",0
"",NA,2020-05-29,-15,6,84,-25,-25,7,"DEU",5
"",NA,2020-05-30,-23,4,99,-17,5,2,"DEU",13.6
"",NA,2020-05-31,-19,32,143,-13,8,0,"DEU",30.2
"",NA,2020-06-01,-45,-86,264,-42,-80,16,"DEU",2.2
"",NA,2020-06-02,-6,15,109,-22,-26,6,"DEU",14
"",NA,2020-06-03,-11,1,91,-24,-25,7,"DEU",6.4
"",NA,2020-06-04,-20,-2,12,-31,-26,9,"DEU",-13.4
"",NA,2020-06-05,-20,-2,21,-32,-26,9,"DEU",-11.8
"",NA,2020-06-06,-25,-5,44,-24,1,4,"DEU",-1.8
"",NA,2020-06-07,-31,11,51,-27,3,3,"DEU",1.4
"",NA,2020-06-08,-8,-4,67,-26,-25,7,"DEU",0.8
"",NA,2020-06-09,-12,-2,59,-27,-25,8,"DEU",-1.4
"",NA,2020-06-10,-5,16,70,-24,-25,6,"DEU",6.4
"",NA,2020-06-11,-36,-54,112,-40,-59,16,"DEU",-15.4
"",NA,2020-06-12,-8,3,147,-25,-37,7,"DEU",16
"",NA,2020-02-15,-2,-1,-4,2,-6,0,"DNK",-2.2
"",NA,2020-02-16,-7,-7,-33,-5,-6,1,"DNK",-11.6
"",NA,2020-02-17,-3,-1,0,-3,-2,1,"DNK",-1.8
"",NA,2020-02-18,1,1,9,-1,-1,1,"DNK",1.8
"",NA,2020-02-19,0,0,12,-2,-1,1,"DNK",1.8
"",NA,2020-02-20,1,-1,-3,-1,-2,1,"DNK",-1.2
"",NA,2020-02-21,1,1,15,-1,-3,1,"DNK",2.6
"",NA,2020-02-22,-6,-3,-24,-4,-3,1,"DNK",-8
"",NA,2020-02-23,1,-2,-9,0,0,0,"DNK",-2
"",NA,2020-02-24,-2,-1,12,2,2,0,"DNK",2.6
"",NA,2020-02-25,-3,-3,-4,1,3,1,"DNK",-1.2
"",NA,2020-02-26,-2,-2,1,0,3,1,"DNK",0
"",NA,2020-02-27,2,1,21,2,3,0,"DNK",5.8
"",NA,2020-02-28,17,1,23,6,2,-1,"DNK",9.8
"",NA,2020-02-29,10,-4,-17,5,0,0,"DNK",-1.2
"",NA,2020-03-01,21,-7,-5,5,1,0,"DNK",3
"",NA,2020-03-02,11,-5,28,1,2,0,"DNK",7.4
"",NA,2020-03-03,10,-5,9,-1,2,0,"DNK",3
"",NA,2020-03-04,9,-5,16,1,2,0,"DNK",4.6
"",NA,2020-03-05,10,-3,30,-1,2,0,"DNK",7.6
"",NA,2020-03-06,7,-3,11,-2,1,0,"DNK",2.8
"",NA,2020-03-07,10,-2,47,7,1,-1,"DNK",12.6
"",NA,2020-03-08,11,-8,-7,-1,-2,0,"DNK",-1.4
"",NA,2020-03-09,5,-5,14,-3,0,1,"DNK",2.2
"",NA,2020-03-10,3,-4,-6,-7,0,2,"DNK",-2.8
"",NA,2020-03-11,5,5,25,-10,-1,2,"DNK",4.8
"",NA,2020-03-12,-11,22,-16,-36,-28,12,"DNK",-13.8
"",NA,2020-03-13,-28,-7,2,-48,-44,16,"DNK",-25
"",NA,2020-03-14,-31,-9,86,-36,-16,8,"DNK",-1.2
"",NA,2020-03-15,-33,-24,-8,-50,-22,8,"DNK",-27.4
"",NA,2020-03-16,-24,-14,50,-52,-50,17,"DNK",-18
"",NA,2020-03-17,-25,-4,38,-55,-52,18,"DNK",-19.6
"",NA,2020-03-18,-41,-21,11,-61,-54,20,"DNK",-33.2
"",NA,2020-03-19,-39,-20,104,-58,-55,19,"DNK",-13.6
"",NA,2020-03-20,-44,-22,64,-62,-56,21,"DNK",-24
"",NA,2020-03-21,-48,-21,85,-55,-27,11,"DNK",-13.2
"",NA,2020-03-22,-38,-25,49,-60,-28,9,"DNK",-20.4
"",NA,2020-03-23,-36,-20,54,-60,-55,19,"DNK",-23.4
"",NA,2020-03-24,-36,-18,61,-60,-55,19,"DNK",-21.6
"",NA,2020-03-25,-37,-18,67,-59,-55,19,"DNK",-20.4
"",NA,2020-03-26,-36,-17,91,-59,-55,19,"DNK",-15.2
"",NA,2020-03-27,-39,-18,96,-61,-55,19,"DNK",-15.4
"",NA,2020-03-28,-43,-14,79,-56,-28,10,"DNK",-12.4
"",NA,2020-03-29,-37,-22,35,-60,-28,9,"DNK",-22.4
"",NA,2020-03-30,-33,-18,53,-59,-54,18,"DNK",-22.2
"",NA,2020-03-31,-23,-4,70,-54,-53,17,"DNK",-12.8
"",NA,2020-04-01,-32,-12,13,-58,-54,19,"DNK",-28.6
"",NA,2020-04-02,-34,-13,11,-61,-55,20,"DNK",-30.4
"",NA,2020-04-03,-35,-10,32,-61,-55,19,"DNK",-25.8
"",NA,2020-04-04,-38,-8,59,-53,-25,10,"DNK",-13
"",NA,2020-04-05,-22,-12,118,-49,-23,7,"DNK",2.4
"",NA,2020-04-06,-15,-5,161,-52,-59,16,"DNK",6
"",NA,2020-04-07,-13,4,167,-51,-59,16,"DNK",9.6
"",NA,2020-04-08,-9,11,131,-51,-60,15,"DNK",4.4
"",NA,2020-04-09,-40,-16,188,-62,-82,22,"DNK",-2.4
"",NA,2020-04-10,-60,-36,172,-65,-82,24,"DNK",-14.2
"",NA,2020-04-11,-31,4,50,-52,-23,8,"DNK",-10.4
"",NA,2020-04-12,-36,-20,123,-47,-23,6,"DNK",-0.6
"",NA,2020-04-13,-56,-30,107,-65,-84,24,"DNK",-25.6
"",NA,2020-04-14,-15,4,65,-53,-49,16,"DNK",-9.6
"",NA,2020-04-15,-23,-5,58,-51,-48,17,"DNK",-13.8
"",NA,2020-04-16,-23,-4,95,-50,-47,16,"DNK",-5.8
"",NA,2020-04-17,-26,-6,127,-50,-45,15,"DNK",0
"",NA,2020-04-18,-33,-5,121,-43,-14,7,"DNK",5.2
"",NA,2020-04-19,-21,-12,127,-43,-14,5,"DNK",7.4
"",NA,2020-04-20,-14,-5,126,-42,-41,13,"DNK",4.8
"",NA,2020-04-21,-15,-2,142,-40,-39,13,"DNK",9.2
"",NA,2020-04-22,-18,-4,137,-40,-39,12,"DNK",7.2
"",NA,2020-04-23,-18,-3,171,-40,-39,12,"DNK",14.2
"",NA,2020-04-24,-25,-5,117,-46,-40,13,"DNK",0.2
"",NA,2020-04-25,-29,-3,123,-40,-13,6,"DNK",7.6
"",NA,2020-04-26,-22,-12,80,-45,-16,5,"DNK",-3
"",NA,2020-04-27,-20,-9,55,-44,-39,13,"DNK",-11.4
"",NA,2020-04-28,-20,-6,99,-39,-37,11,"DNK",-0.6
"",NA,2020-04-29,-26,-9,15,-45,-38,14,"DNK",-20.6
"",NA,2020-04-30,-28,-1,11,-44,-39,14,"DNK",-20.2
"",NA,2020-05-01,-29,0,68,-46,-49,16,"DNK",-11.2
"",NA,2020-05-02,-34,0,54,-40,-14,7,"DNK",-6.8
"",NA,2020-05-03,-20,-7,106,-35,-9,4,"DNK",7
"",NA,2020-05-04,-21,-2,83,-37,-35,11,"DNK",-2.4
"",NA,2020-05-05,-22,0,96,-35,-33,11,"DNK",1.2
"",NA,2020-05-06,-22,2,77,-35,-33,11,"DNK",-2.2
"",NA,2020-05-07,-12,17,150,-31,-33,7,"DNK",18.2
"",NA,2020-05-08,-56,-30,226,-51,-78,19,"DNK",2.2
"",NA,2020-05-09,-22,11,173,-27,-6,3,"DNK",25.8
"",NA,2020-05-10,-17,1,78,-33,-5,2,"DNK",4.8
"",NA,2020-05-11,-16,1,62,-35,-32,11,"DNK",-4
"",NA,2020-05-12,-21,1,42,-36,-31,11,"DNK",-9
"",NA,2020-05-13,-20,1,82,-33,-30,11,"DNK",0
"",NA,2020-05-14,-19,1,77,-35,-30,9,"DNK",-1.2
"",NA,2020-05-15,-25,-2,57,-39,-31,10,"DNK",-8
"",NA,2020-05-16,-30,0,38,-37,-8,6,"DNK",-7.4
"",NA,2020-05-17,-22,-6,33,-41,-7,5,"DNK",-8.6
"",NA,2020-05-18,-13,-3,32,-32,-25,9,"DNK",-8.2
"",NA,2020-05-19,-9,3,103,-26,-22,8,"DNK",9.8
"",NA,2020-05-20,6,15,172,-18,-22,4,"DNK",30.6
"",NA,2020-05-21,-38,-21,337,-42,-77,16,"DNK",31.8
"",NA,2020-05-22,-7,2,144,-44,-60,14,"DNK",7
"",NA,2020-05-23,-17,-1,121,-28,2,3,"DNK",15.4
"",NA,2020-05-24,-15,-8,15,-36,-3,2,"DNK",-9.4
"",NA,2020-05-25,-5,-1,107,-27,-24,7,"DNK",10
"",NA,2020-05-26,-4,0,156,-22,-20,6,"DNK",22
"",NA,2020-05-27,-6,0,90,-24,-19,7,"DNK",8.2
"",NA,2020-05-28,-2,4,152,-22,-19,6,"DNK",22.6
"",NA,2020-05-29,2,9,200,-18,-18,3,"DNK",35
"",NA,2020-05-30,-3,12,209,-7,13,-1,"DNK",44.8
"",NA,2020-05-31,-20,-11,235,-12,5,-1,"DNK",39.4
"",NA,2020-06-01,-31,-16,372,-35,-77,13,"DNK",42.6
"",NA,2020-06-02,15,22,202,-14,-19,3,"DNK",41.2
"",NA,2020-06-03,5,9,133,-17,-19,5,"DNK",22.2
"",NA,2020-06-04,10,17,71,-18,-20,4,"DNK",12
"",NA,2020-06-05,-37,-25,143,-40,-63,15,"DNK",-4.4
"",NA,2020-06-06,-1,14,55,-23,4,3,"DNK",9.8
"",NA,2020-06-07,0,-5,87,-21,6,1,"DNK",13.4
"",NA,2020-06-08,5,2,99,-21,-19,5,"DNK",13.2
"",NA,2020-06-09,4,4,126,-18,-18,4,"DNK",19.6
"",NA,2020-06-10,2,2,115,-19,-18,5,"DNK",16.4
"",NA,2020-06-11,4,4,112,-21,-19,5,"DNK",16
"",NA,2020-06-12,-1,0,106,-21,-18,4,"DNK",13.2
"",NA,2020-02-15,0,6,1,-2,-1,1,"DOM",0.8
"",NA,2020-02-16,-18,-9,-12,-13,-9,3,"DOM",-12.2
"",NA,2020-02-17,0,4,-2,-8,-2,1,"DOM",-1.6
"",NA,2020-02-18,-1,0,-3,4,3,-1,"DOM",0.6
"",NA,2020-02-19,-4,-2,3,0,1,1,"DOM",-0.4
"",NA,2020-02-20,0,-2,6,0,1,1,"DOM",1
"",NA,2020-02-21,-2,-2,7,1,1,0,"DOM",1
"",NA,2020-02-22,0,-1,3,0,2,0,"DOM",0.8
"",NA,2020-02-23,-6,-7,-6,-3,-4,1,"DOM",-5.2
"",NA,2020-02-24,0,1,-1,1,4,0,"DOM",1
"",NA,2020-02-25,0,0,2,2,4,0,"DOM",1.6
"",NA,2020-02-26,1,0,0,0,1,0,"DOM",0.4
"",NA,2020-02-27,-16,-10,48,-22,-55,14,"DOM",-11
"",NA,2020-02-28,0,4,0,2,-3,1,"DOM",0.6
"",NA,2020-02-29,5,9,6,6,3,-1,"DOM",5.8
"",NA,2020-03-01,-5,1,-10,-2,-5,1,"DOM",-4.2
"",NA,2020-03-02,0,5,-9,4,3,1,"DOM",0.6
"",NA,2020-03-03,0,5,-4,2,2,0,"DOM",1
"",NA,2020-03-04,-1,3,1,0,2,0,"DOM",1
"",NA,2020-03-05,1,1,1,2,2,0,"DOM",1.4
"",NA,2020-03-06,-1,0,1,0,2,0,"DOM",0.4
"",NA,2020-03-07,2,1,4,3,3,0,"DOM",2.6
"",NA,2020-03-08,-11,-8,-16,-8,-5,2,"DOM",-9.6
"",NA,2020-03-09,-6,-3,-13,-5,2,2,"DOM",-5
"",NA,2020-03-10,-3,-1,-6,1,3,0,"DOM",-1.2
"",NA,2020-03-11,-5,-2,-2,-4,1,1,"DOM",-2.4
"",NA,2020-03-12,-4,0,-6,-5,0,1,"DOM",-3
"",NA,2020-03-13,-3,12,-5,-9,-10,3,"DOM",-3
"",NA,2020-03-14,-7,15,-4,-7,-1,2,"DOM",-0.8
"",NA,2020-03-15,-22,-4,-9,-15,-9,1,"DOM",-11.8
"",NA,2020-03-16,-8,5,-6,-18,-11,4,"DOM",-7.6
"",NA,2020-03-17,-14,12,-18,-21,-13,6,"DOM",-10.8
"",NA,2020-03-18,-25,5,-25,-27,-22,10,"DOM",-18.8
"",NA,2020-03-19,-53,-21,-46,-53,-46,20,"DOM",-43.8
"",NA,2020-03-20,-66,-35,-57,-64,-58,27,"DOM",-56
"",NA,2020-03-21,-73,-48,-65,-74,-59,25,"DOM",-63.8
"",NA,2020-03-22,-76,-57,-70,-78,-51,21,"DOM",-66.4
"",NA,2020-03-23,-68,-41,-60,-77,-68,30,"DOM",-62.8
"",NA,2020-03-24,-74,-50,-63,-80,-71,30,"DOM",-67.6
"",NA,2020-03-25,-75,-53,-63,-81,-73,32,"DOM",-69
"",NA,2020-03-26,-76,-55,-64,-83,-74,33,"DOM",-70.4
"",NA,2020-03-27,-78,-58,-68,-84,-75,35,"DOM",-72.6
"",NA,2020-03-28,-79,-60,-70,-84,-66,28,"DOM",-71.8
"",NA,2020-03-29,-80,-63,-73,-84,-56,23,"DOM",-71.2
"",NA,2020-03-30,-70,-45,-61,-80,-72,31,"DOM",-65.6
"",NA,2020-03-31,-74,-52,-64,-82,-73,31,"DOM",-69
"",NA,2020-04-01,-75,-55,-63,-83,-73,33,"DOM",-69.8
"",NA,2020-04-02,-75,-55,-64,-83,-73,33,"DOM",-70
"",NA,2020-04-03,-75,-53,-64,-83,-72,34,"DOM",-69.4
"",NA,2020-04-04,-77,-56,-68,-82,-63,27,"DOM",-69.2
"",NA,2020-04-05,-78,-60,-71,-83,-53,22,"DOM",-69
"",NA,2020-04-06,-71,-51,-62,-82,-70,31,"DOM",-67.2
"",NA,2020-04-07,-72,-51,-62,-81,-71,30,"DOM",-67.4
"",NA,2020-04-08,-72,-51,-62,-82,-71,31,"DOM",-67.6
"",NA,2020-04-09,-70,-46,-60,-81,-73,32,"DOM",-66
"",NA,2020-04-10,-84,-73,-69,-88,-83,38,"DOM",-79.4
"",NA,2020-04-11,-78,-58,-69,-85,-67,28,"DOM",-71.4
"",NA,2020-04-12,-78,-62,-71,-85,-54,22,"DOM",-70
"",NA,2020-04-13,-70,-51,-61,-81,-68,31,"DOM",-66.2
"",NA,2020-04-14,-71,-51,-61,-81,-69,30,"DOM",-66.6
"",NA,2020-04-15,-70,-50,-60,-81,-68,31,"DOM",-65.8
"",NA,2020-04-16,-69,-47,-59,-80,-69,32,"DOM",-64.8
"",NA,2020-04-17,-70,-47,-60,-80,-68,32,"DOM",-65
"",NA,2020-04-18,-74,-54,-66,-81,-59,25,"DOM",-66.8
"",NA,2020-04-19,-75,-58,-69,-82,-49,21,"DOM",-66.6
"",NA,2020-04-20,-68,-49,-59,-80,-66,29,"DOM",-64.4
"",NA,2020-04-21,-72,-54,-63,-81,-69,31,"DOM",-67.8
"",NA,2020-04-22,-68,-49,-59,-79,-67,30,"DOM",-64.4
"",NA,2020-04-23,-68,-48,-59,-80,-67,31,"DOM",-64.4
"",NA,2020-04-24,-69,-49,-60,-80,-66,31,"DOM",-64.8
"",NA,2020-04-25,-71,-52,-63,-80,-57,25,"DOM",-64.6
"",NA,2020-04-26,-72,-55,-66,-82,-47,20,"DOM",-64.4
"",NA,2020-04-27,-66,-49,-57,-79,-63,30,"DOM",-62.8
"",NA,2020-04-28,-66,-47,-56,-78,-64,26,"DOM",-62.2
"",NA,2020-04-29,-66,-47,-56,-78,-64,29,"DOM",-62.2
"",NA,2020-04-30,-65,-46,-57,-78,-64,30,"DOM",-62
"",NA,2020-05-01,-66,-46,-58,-78,-63,30,"DOM",-62.2
"",NA,2020-05-02,-67,-47,-60,-77,-53,23,"DOM",-60.8
"",NA,2020-05-03,-70,-50,-63,-79,-43,18,"DOM",-61
"",NA,2020-05-04,-70,-52,-58,-82,-73,31,"DOM",-67
"",NA,2020-05-05,-62,-44,-54,-74,-60,26,"DOM",-58.8
"",NA,2020-05-06,-63,-43,-53,-75,-61,28,"DOM",-59
"",NA,2020-05-07,-63,-42,-53,-76,-61,29,"DOM",-59
"",NA,2020-05-08,-63,-41,-54,-74,-60,29,"DOM",-58.4
"",NA,2020-05-09,-64,-43,-56,-75,-49,22,"DOM",-57.4
"",NA,2020-05-10,-67,-47,-60,-77,-40,18,"DOM",-58.2
"",NA,2020-05-11,-61,-42,-52,-75,-57,27,"DOM",-57.4
"",NA,2020-05-12,-61,-41,-52,-74,-58,26,"DOM",-57.2
"",NA,2020-05-13,-62,-43,-52,-75,-58,27,"DOM",-58
"",NA,2020-05-14,-63,-43,-53,-76,-59,27,"DOM",-58.8
"",NA,2020-05-15,-63,-41,-53,-75,-57,28,"DOM",-57.8
"",NA,2020-05-16,-63,-40,-53,-73,-46,22,"DOM",-55
"",NA,2020-05-17,-65,-44,-57,-75,-36,17,"DOM",-55.4
"",NA,2020-05-18,-57,-38,-48,-73,-53,25,"DOM",-53.8
"",NA,2020-05-19,-57,-36,-47,-72,-53,24,"DOM",-53
"",NA,2020-05-20,-48,-33,-44,-67,-48,22,"DOM",-48
"",NA,2020-05-21,-47,-32,-44,-66,-49,24,"DOM",-47.6
"",NA,2020-05-22,-49,-31,-45,-65,-47,23,"DOM",-47.4
"",NA,2020-05-23,-48,-31,-46,-63,-33,17,"DOM",-44.2
"",NA,2020-05-24,-59,-40,-54,-71,-30,16,"DOM",-50.8
"",NA,2020-05-25,-40,-26,-39,-60,-44,20,"DOM",-41.8
"",NA,2020-05-26,-42,-29,-41,-61,-43,19,"DOM",-43.2
"",NA,2020-05-27,-43,-31,-41,-62,-44,20,"DOM",-44.2
"",NA,2020-05-28,-44,-32,-44,-62,-44,21,"DOM",-45.2
"",NA,2020-05-29,-43,-27,-41,-61,-43,20,"DOM",-43
"",NA,2020-05-30,-39,-21,-39,-57,-26,14,"DOM",-36.4
"",NA,2020-05-31,-45,-23,-43,-61,-17,11,"DOM",-37.8
"",NA,2020-06-01,-40,-27,-38,-59,-39,18,"DOM",-40.6
"",NA,2020-06-02,-41,-28,-39,-58,-40,18,"DOM",-41.2
"",NA,2020-06-03,-41,-28,-36,-56,-39,19,"DOM",-40
"",NA,2020-06-04,-41,-28,-37,-56,-39,19,"DOM",-40.2
