"","date","distancing_bin","lockdown_bin","lockdown_n","distancing_n","days_rel_lockdown","days_rel_distancing","country_id"
"478",2020-05-08,0,0,0,0,NA,NA,"AIA"
"479",2020-05-09,0,0,0,0,NA,NA,"AIA"
"480",2020-05-10,0,0,0,0,NA,NA,"AIA"
"481",2020-05-11,0,0,0,0,NA,NA,"AIA"
"482",2020-05-12,0,0,0,0,NA,NA,"AIA"
"483",2020-05-13,0,0,0,0,NA,NA,"AIA"
"484",2020-03-15,0,0,0,0,NA,NA,"ATG"
"485",2020-03-21,0,0,0,0,NA,NA,"ATG"
"486",2020-03-22,0,0,0,0,NA,NA,"ATG"
"487",2020-03-23,0,0,0,0,NA,NA,"ATG"
"488",2020-03-24,0,0,0,0,NA,NA,"ATG"
"489",2020-03-25,0,0,0,0,NA,NA,"ATG"
"490",2020-03-26,0,0,0,0,NA,NA,"ATG"
"491",2020-03-27,0,0,0,0,NA,NA,"ATG"
"492",2020-03-28,0,0,0,0,NA,NA,"ATG"
"493",2020-03-29,0,0,0,0,NA,NA,"ATG"
"494",2020-03-30,0,0,0,0,NA,NA,"ATG"
"495",2020-03-31,0,0,0,0,NA,NA,"ATG"
"496",2020-04-01,0,0,0,0,NA,NA,"ATG"
"497",2020-04-02,0,0,0,0,NA,NA,"ATG"
"498",2020-04-03,0,0,0,0,NA,NA,"ATG"
"499",2020-04-04,0,0,0,0,NA,NA,"ATG"
"500",2020-04-05,0,0,0,0,NA,NA,"ATG"
"501",2020-04-06,0,0,0,0,NA,NA,"ATG"
"502",2020-04-07,0,0,0,0,NA,NA,"ATG"
"503",2020-04-08,0,0,0,0,NA,NA,"ATG"
"504",2020-04-09,0,0,0,0,NA,NA,"ATG"
"505",2020-04-10,0,0,0,0,NA,NA,"ATG"
"506",2020-04-11,0,0,0,0,NA,NA,"ATG"
"507",2020-04-12,0,0,0,0,NA,NA,"ATG"
"508",2020-04-13,0,0,0,0,NA,NA,"ATG"
"509",2020-04-14,0,0,0,0,NA,NA,"ATG"
"510",2020-04-15,0,0,0,0,NA,NA,"ATG"
"511",2020-04-16,0,0,0,0,NA,NA,"ATG"
"512",2020-04-17,0,0,0,0,NA,NA,"ATG"
"513",2020-04-18,0,0,0,0,NA,NA,"ATG"
"514",2020-04-19,0,0,0,0,NA,NA,"ATG"
"515",2020-04-20,0,0,0,0,NA,NA,"ATG"
"516",2020-04-21,0,0,0,0,NA,NA,"ATG"
"517",2020-04-22,0,0,0,0,NA,NA,"ATG"
"518",2020-04-23,0,0,0,0,NA,NA,"ATG"
"519",2020-04-24,0,0,0,0,NA,NA,"ATG"
"520",2020-04-25,0,0,0,0,NA,NA,"ATG"
"521",2020-04-26,0,0,0,0,NA,NA,"ATG"
"522",2020-04-27,0,0,0,0,NA,NA,"ATG"
"523",2020-04-28,0,0,0,0,NA,NA,"ATG"
"524",2020-04-29,0,0,0,0,NA,NA,"ATG"
"525",2020-04-30,0,0,0,0,NA,NA,"ATG"
"526",2020-05-01,0,0,0,0,NA,NA,"ATG"
"527",2020-05-02,0,0,0,0,NA,NA,"ATG"
"528",2020-05-03,0,0,0,0,NA,NA,"ATG"
"529",2020-05-04,0,0,0,0,NA,NA,"ATG"
"530",2020-05-05,0,0,0,0,NA,NA,"ATG"
"531",2020-05-06,0,0,0,0,NA,NA,"ATG"
"532",2020-05-07,0,0,0,0,NA,NA,"ATG"
"533",2020-05-08,0,0,0,0,NA,NA,"ATG"
"534",2020-05-09,0,0,0,0,NA,NA,"ATG"
"535",2020-05-10,0,0,0,0,NA,NA,"ATG"
"536",2020-05-11,0,0,0,0,NA,NA,"ATG"
"537",2020-05-12,0,0,0,0,NA,NA,"ATG"
"538",2020-05-13,0,0,0,0,NA,NA,"ATG"
"539",2020-03-04,0,0,0,0,-15,-12,"ARG"
"540",2020-03-06,0,0,0,0,-13,-10,"ARG"
"541",2020-03-07,0,0,0,0,-12,-9,"ARG"
"542",2020-03-08,0,0,0,0,-11,-8,"ARG"
"543",2020-03-09,0,0,0,0,-10,-7,"ARG"
"544",2020-03-11,0,0,0,0,-8,-5,"ARG"
"545",2020-03-13,0,0,0,0,-6,-3,"ARG"
"546",2020-03-14,0,0,0,0,-5,-2,"ARG"
"547",2020-03-15,0,0,0,0,-4,-1,"ARG"
"548",2020-03-16,1,0,0,2,-3,0,"ARG"
"549",2020-03-17,1,0,0,2,-2,1,"ARG"
"550",2020-03-18,1,0,0,2,-1,2,"ARG"
"551",2020-03-19,1,1,1,2,0,3,"ARG"
"552",2020-03-20,1,1,1,2,1,4,"ARG"
"553",2020-03-21,1,1,1,2,2,5,"ARG"
"554",2020-03-22,1,1,1,2,3,6,"ARG"
"555",2020-03-23,1,1,1,2,4,7,"ARG"
"556",2020-03-24,1,1,1,2,5,8,"ARG"
"557",2020-03-25,1,1,1,2,6,9,"ARG"
"558",2020-03-26,1,1,1,2,7,10,"ARG"
"559",2020-03-27,1,1,1,2,8,11,"ARG"
"560",2020-03-28,1,1,1,2,9,12,"ARG"
"561",2020-03-29,1,1,1,2,10,13,"ARG"
"562",2020-03-30,1,1,1,2,11,14,"ARG"
"563",2020-03-31,1,1,2,2,12,15,"ARG"
"564",2020-04-01,1,1,2,2,13,16,"ARG"
"565",2020-04-02,1,1,2,2,14,17,"ARG"
"566",2020-04-03,1,1,2,2,15,18,"ARG"
"567",2020-04-04,1,1,2,2,16,19,"ARG"
"568",2020-04-05,1,1,2,2,17,20,"ARG"
"569",2020-04-06,1,1,2,2,18,21,"ARG"
"570",2020-04-07,1,1,2,2,19,22,"ARG"
"571",2020-04-08,1,1,2,2,20,23,"ARG"
"572",2020-04-09,1,1,2,2,21,24,"ARG"
"573",2020-04-10,1,1,2,2,22,25,"ARG"
"574",2020-04-11,1,1,3,2,23,26,"ARG"
"575",2020-04-12,1,1,3,2,24,27,"ARG"
"576",2020-04-13,1,1,3,2,25,28,"ARG"
"577",2020-04-14,1,1,3,2,26,29,"ARG"
"578",2020-04-15,1,1,3,2,27,30,"ARG"
"579",2020-04-16,1,1,3,2,28,31,"ARG"
"580",2020-04-17,1,1,3,2,29,32,"ARG"
"581",2020-04-18,1,1,3,2,30,33,"ARG"
"582",2020-04-19,1,1,3,2,31,34,"ARG"
"583",2020-04-20,1,1,3,2,32,35,"ARG"
"584",2020-04-21,1,1,3,2,33,36,"ARG"
"585",2020-04-22,1,1,3,2,34,37,"ARG"
"586",2020-04-23,1,1,3,2,35,38,"ARG"
"587",2020-04-24,1,1,3,2,36,39,"ARG"
"588",2020-04-25,1,1,3,2,37,40,"ARG"
"589",2020-04-26,1,1,3,2,38,41,"ARG"
"590",2020-04-27,1,1,3,2,39,42,"ARG"
"591",2020-04-28,1,1,3,2,40,43,"ARG"
"592",2020-04-29,1,1,3,2,41,44,"ARG"
"593",2020-04-30,1,1,3,2,42,45,"ARG"
"594",2020-05-01,1,1,3,2,43,46,"ARG"
"595",2020-05-02,1,1,3,2,44,47,"ARG"
"596",2020-05-03,1,1,3,2,45,48,"ARG"
"597",2020-05-04,1,1,3,2,46,49,"ARG"
"598",2020-05-05,1,1,3,2,47,50,"ARG"
"599",2020-05-06,1,1,3,2,48,51,"ARG"
"600",2020-05-07,1,1,3,2,49,52,"ARG"
"601",2020-05-08,1,1,3,2,50,53,"ARG"
"602",2020-05-09,1,1,3,2,51,54,"ARG"
"603",2020-05-10,1,1,3,2,52,55,"ARG"
"604",2020-05-11,1,1,3,2,53,56,"ARG"
"605",2020-05-12,1,1,3,2,54,57,"ARG"
"606",2020-05-13,1,1,3,2,55,58,"ARG"
"607",2019-12-31,0,0,0,0,-84,-62,"ARM"
"608",2020-01-01,0,0,0,0,-83,-61,"ARM"
"609",2020-01-02,0,0,0,0,-82,-60,"ARM"
"610",2020-01-03,0,0,0,0,-81,-59,"ARM"
"611",2020-01-04,0,0,0,0,-80,-58,"ARM"
"612",2020-01-05,0,0,0,0,-79,-57,"ARM"
"613",2020-01-06,0,0,0,0,-78,-56,"ARM"
"614",2020-01-07,0,0,0,0,-77,-55,"ARM"
"615",2020-01-08,0,0,0,0,-76,-54,"ARM"
"616",2020-01-09,0,0,0,0,-75,-53,"ARM"
"617",2020-01-10,0,0,0,0,-74,-52,"ARM"
"618",2020-01-11,0,0,0,0,-73,-51,"ARM"
"619",2020-01-12,0,0,0,0,-72,-50,"ARM"
"620",2020-01-13,0,0,0,0,-71,-49,"ARM"
"621",2020-01-14,0,0,0,0,-70,-48,"ARM"
"622",2020-01-15,0,0,0,0,-69,-47,"ARM"
"623",2020-01-16,0,0,0,0,-68,-46,"ARM"
"624",2020-01-17,0,0,0,0,-67,-45,"ARM"
"625",2020-01-18,0,0,0,0,-66,-44,"ARM"
"626",2020-01-19,0,0,0,0,-65,-43,"ARM"
"627",2020-01-20,0,0,0,0,-64,-42,"ARM"
"628",2020-01-21,0,0,0,0,-63,-41,"ARM"
"629",2020-01-22,0,0,0,0,-62,-40,"ARM"
"630",2020-01-23,0,0,0,0,-61,-39,"ARM"
"631",2020-01-24,0,0,0,0,-60,-38,"ARM"
"632",2020-01-25,0,0,0,0,-59,-37,"ARM"
"633",2020-01-26,0,0,0,0,-58,-36,"ARM"
"634",2020-01-27,0,0,0,0,-57,-35,"ARM"
"635",2020-01-28,0,0,0,0,-56,-34,"ARM"
"636",2020-01-29,0,0,0,0,-55,-33,"ARM"
"637",2020-01-30,0,0,0,0,-54,-32,"ARM"
"638",2020-01-31,0,0,0,0,-53,-31,"ARM"
"639",2020-02-01,0,0,0,0,-52,-30,"ARM"
"640",2020-02-02,0,0,0,0,-51,-29,"ARM"
"641",2020-02-03,0,0,0,0,-50,-28,"ARM"
"642",2020-02-04,0,0,0,0,-49,-27,"ARM"
"643",2020-02-05,0,0,0,0,-48,-26,"ARM"
"644",2020-02-06,0,0,0,0,-47,-25,"ARM"
"645",2020-02-07,0,0,0,0,-46,-24,"ARM"
"646",2020-02-08,0,0,0,0,-45,-23,"ARM"
"647",2020-02-09,0,0,0,0,-44,-22,"ARM"
"648",2020-02-10,0,0,0,0,-43,-21,"ARM"
"649",2020-02-11,0,0,0,0,-42,-20,"ARM"
"650",2020-02-12,0,0,0,0,-41,-19,"ARM"
"651",2020-02-13,0,0,0,0,-40,-18,"ARM"
"652",2020-02-14,0,0,0,0,-39,-17,"ARM"
"653",2020-02-15,0,0,0,0,-38,-16,"ARM"
"654",2020-02-16,0,0,0,0,-37,-15,"ARM"
"655",2020-02-17,0,0,0,0,-36,-14,"ARM"
"656",2020-02-18,0,0,0,0,-35,-13,"ARM"
"657",2020-02-19,0,0,0,0,-34,-12,"ARM"
"658",2020-02-20,0,0,0,0,-33,-11,"ARM"
"659",2020-02-21,0,0,0,0,-32,-10,"ARM"
"660",2020-02-22,0,0,0,0,-31,-9,"ARM"
"661",2020-02-23,0,0,0,0,-30,-8,"ARM"
"662",2020-02-24,0,0,0,0,-29,-7,"ARM"
"663",2020-02-25,0,0,0,0,-28,-6,"ARM"
"664",2020-02-26,0,0,0,0,-27,-5,"ARM"
"665",2020-02-27,0,0,0,0,-26,-4,"ARM"
"666",2020-02-28,0,0,0,0,-25,-3,"ARM"
"667",2020-02-29,0,0,0,0,-24,-2,"ARM"
"668",2020-03-01,0,0,0,0,-23,-1,"ARM"
"669",2020-03-02,1,0,0,1,-22,0,"ARM"
"670",2020-03-12,1,0,0,1,-12,10,"ARM"
"671",2020-03-13,1,0,0,1,-11,11,"ARM"
"672",2020-03-14,1,0,0,1,-10,12,"ARM"
"673",2020-03-15,1,0,0,1,-9,13,"ARM"
"674",2020-03-16,1,0,0,3,-8,14,"ARM"
"675",2020-03-17,1,0,0,3,-7,15,"ARM"
"676",2020-03-18,1,0,0,3,-6,16,"ARM"
"677",2020-03-19,1,0,0,3,-5,17,"ARM"
"678",2020-03-20,1,0,0,3,-4,18,"ARM"
"679",2020-03-21,1,0,0,3,-3,19,"ARM"
"680",2020-03-22,1,0,0,3,-2,20,"ARM"
"681",2020-03-23,1,0,0,3,-1,21,"ARM"
"682",2020-03-24,1,1,1,3,0,22,"ARM"
"683",2020-03-25,1,1,1,3,1,23,"ARM"
"684",2020-03-26,1,1,1,3,2,24,"ARM"
"685",2020-03-27,1,1,1,3,3,25,"ARM"
"686",2020-03-28,1,1,1,3,4,26,"ARM"
"687",2020-03-29,1,1,1,3,5,27,"ARM"
"688",2020-03-30,1,1,1,3,6,28,"ARM"
"689",2020-03-31,1,1,2,3,7,29,"ARM"
"690",2020-04-01,1,1,2,3,8,30,"ARM"
"691",2020-04-02,1,1,2,3,9,31,"ARM"
"692",2020-04-03,1,1,2,3,10,32,"ARM"
"693",2020-04-04,1,1,2,3,11,33,"ARM"
"694",2020-04-05,1,1,2,3,12,34,"ARM"
"695",2020-04-06,1,1,2,3,13,35,"ARM"
"696",2020-04-07,1,1,2,3,14,36,"ARM"
"697",2020-04-08,1,1,2,3,15,37,"ARM"
"698",2020-04-09,1,1,2,3,16,38,"ARM"
"699",2020-04-10,1,1,2,3,17,39,"ARM"
"700",2020-04-11,1,1,2,3,18,40,"ARM"
"701",2020-04-12,1,1,2,3,19,41,"ARM"
"702",2020-04-13,1,1,2,3,20,42,"ARM"
"703",2020-04-14,1,1,2,3,21,43,"ARM"
"704",2020-04-15,1,1,2,4,22,44,"ARM"
"705",2020-04-16,1,1,2,4,23,45,"ARM"
"706",2020-04-17,1,1,2,4,24,46,"ARM"
"707",2020-04-18,1,1,2,4,25,47,"ARM"
"708",2020-04-19,1,1,2,4,26,48,"ARM"
"709",2020-04-20,1,1,2,4,27,49,"ARM"
"710",2020-04-21,1,1,2,4,28,50,"ARM"
"711",2020-04-22,1,1,2,4,29,51,"ARM"
"712",2020-04-23,1,1,2,4,30,52,"ARM"
"713",2020-04-24,1,1,2,4,31,53,"ARM"
"714",2020-04-25,1,1,2,4,32,54,"ARM"
"715",2020-04-26,1,1,2,4,33,55,"ARM"
"716",2020-04-27,1,1,2,4,34,56,"ARM"
"717",2020-04-28,1,1,2,4,35,57,"ARM"
"718",2020-04-29,1,1,2,4,36,58,"ARM"
"719",2020-04-30,1,1,2,4,37,59,"ARM"
"720",2020-05-01,1,1,2,4,38,60,"ARM"
"721",2020-05-02,1,1,2,4,39,61,"ARM"
"722",2020-05-03,1,1,2,4,40,62,"ARM"
"723",2020-05-04,1,1,2,4,41,63,"ARM"
"724",2020-05-05,1,1,2,4,42,64,"ARM"
"725",2020-05-06,1,1,2,4,43,65,"ARM"
"726",2020-05-07,1,1,2,4,44,66,"ARM"
"727",2020-05-08,1,1,2,4,45,67,"ARM"
"728",2020-05-09,1,1,2,4,46,68,"ARM"
"729",2020-05-10,1,1,2,4,47,69,"ARM"
"730",2020-05-11,1,1,2,4,48,70,"ARM"
"731",2020-05-12,1,1,2,4,49,71,"ARM"
"732",2020-05-13,1,1,2,4,50,72,"ARM"
"733",2020-03-13,0,0,0,0,NA,NA,"ABW"
"734",2020-03-20,0,0,0,0,NA,NA,"ABW"
"735",2020-03-24,0,0,0,0,NA,NA,"ABW"
"736",2020-03-25,0,0,0,0,NA,NA,"ABW"
"737",2020-03-26,0,0,0,0,NA,NA,"ABW"
"738",2020-03-27,0,0,0,0,NA,NA,"ABW"
"739",2020-03-28,0,0,0,0,NA,NA,"ABW"
"740",2020-03-29,0,0,0,0,NA,NA,"ABW"
"741",2020-03-30,0,0,0,0,NA,NA,"ABW"
"742",2020-04-01,0,0,0,0,NA,NA,"ABW"
"743",2020-04-02,0,0,0,0,NA,NA,"ABW"
"744",2020-04-03,0,0,0,0,NA,NA,"ABW"
"745",2020-04-04,0,0,0,0,NA,NA,"ABW"
"746",2020-04-05,0,0,0,0,NA,NA,"ABW"
"747",2020-04-06,0,0,0,0,NA,NA,"ABW"
"748",2020-04-07,0,0,0,0,NA,NA,"ABW"
"749",2020-04-08,0,0,0,0,NA,NA,"ABW"
"750",2020-04-09,0,0,0,0,NA,NA,"ABW"
"751",2020-04-10,0,0,0,0,NA,NA,"ABW"
"752",2020-04-11,0,0,0,0,NA,NA,"ABW"
"753",2020-04-12,0,0,0,0,NA,NA,"ABW"
"754",2020-04-13,0,0,0,0,NA,NA,"ABW"
"755",2020-04-14,0,0,0,0,NA,NA,"ABW"
"756",2020-04-15,0,0,0,0,NA,NA,"ABW"
"757",2020-04-16,0,0,0,0,NA,NA,"ABW"
"758",2020-04-17,0,0,0,0,NA,NA,"ABW"
"759",2020-04-18,0,0,0,0,NA,NA,"ABW"
"760",2020-04-19,0,0,0,0,NA,NA,"ABW"
"761",2020-04-20,0,0,0,0,NA,NA,"ABW"
"762",2020-04-21,0,0,0,0,NA,NA,"ABW"
"763",2020-04-22,0,0,0,0,NA,NA,"ABW"
"764",2020-04-23,0,0,0,0,NA,NA,"ABW"
"765",2020-04-24,0,0,0,0,NA,NA,"ABW"
"766",2020-04-25,0,0,0,0,NA,NA,"ABW"
"767",2020-04-26,0,0,0,0,NA,NA,"ABW"
"768",2020-04-27,0,0,0,0,NA,NA,"ABW"
"769",2020-04-28,0,0,0,0,NA,NA,"ABW"
"770",2020-04-29,0,0,0,0,NA,NA,"ABW"
"771",2020-04-30,0,0,0,0,NA,NA,"ABW"
"772",2020-05-01,0,0,0,0,NA,NA,"ABW"
"773",2020-05-02,0,0,0,0,NA,NA,"ABW"
"774",2020-05-03,0,0,0,0,NA,NA,"ABW"
"775",2020-05-04,0,0,0,0,NA,NA,"ABW"
"776",2020-05-05,0,0,0,0,NA,NA,"ABW"
"777",2020-05-06,0,0,0,0,NA,NA,"ABW"
"778",2020-05-07,0,0,0,0,NA,NA,"ABW"
"779",2020-05-08,0,0,0,0,NA,NA,"ABW"
"780",2020-05-09,0,0,0,0,NA,NA,"ABW"
"781",2020-05-10,0,0,0,0,NA,NA,"ABW"
"782",2020-05-11,0,0,0,0,NA,NA,"ABW"
"783",2020-05-12,0,0,0,0,NA,NA,"ABW"
"784",2020-05-13,0,0,0,0,NA,NA,"ABW"
"785",2019-12-31,0,0,0,0,-89,-73,"AUS"
"786",2020-01-01,0,0,0,0,-88,-72,"AUS"
"787",2020-01-02,0,0,0,0,-87,-71,"AUS"
"788",2020-01-03,0,0,0,0,-86,-70,"AUS"
"789",2020-01-04,0,0,0,0,-85,-69,"AUS"
"790",2020-01-05,0,0,0,0,-84,-68,"AUS"
"791",2020-01-06,0,0,0,0,-83,-67,"AUS"
"792",2020-01-07,0,0,0,0,-82,-66,"AUS"
"793",2020-01-08,0,0,0,0,-81,-65,"AUS"
"794",2020-01-09,0,0,0,0,-80,-64,"AUS"
"795",2020-01-10,0,0,0,0,-79,-63,"AUS"
"796",2020-01-11,0,0,0,0,-78,-62,"AUS"
"797",2020-01-12,0,0,0,0,-77,-61,"AUS"
"798",2020-01-13,0,0,0,0,-76,-60,"AUS"
"799",2020-01-14,0,0,0,0,-75,-59,"AUS"
"800",2020-01-15,0,0,0,0,-74,-58,"AUS"
"801",2020-01-16,0,0,0,0,-73,-57,"AUS"
"802",2020-01-17,0,0,0,0,-72,-56,"AUS"
"803",2020-01-18,0,0,0,0,-71,-55,"AUS"
"804",2020-01-19,0,0,0,0,-70,-54,"AUS"
"805",2020-01-20,0,0,0,0,-69,-53,"AUS"
"806",2020-01-21,0,0,0,0,-68,-52,"AUS"
"807",2020-01-22,0,0,0,0,-67,-51,"AUS"
"808",2020-01-23,0,0,0,0,-66,-50,"AUS"
"809",2020-01-24,0,0,0,0,-65,-49,"AUS"
"810",2020-01-25,0,0,0,0,-64,-48,"AUS"
"811",2020-01-26,0,0,0,0,-63,-47,"AUS"
"812",2020-01-27,0,0,0,0,-62,-46,"AUS"
"813",2020-01-28,0,0,0,0,-61,-45,"AUS"
"814",2020-01-29,0,0,0,0,-60,-44,"AUS"
"815",2020-01-30,0,0,0,0,-59,-43,"AUS"
"816",2020-01-31,0,0,0,0,-58,-42,"AUS"
"817",2020-02-01,0,0,0,0,-57,-41,"AUS"
"818",2020-02-02,0,0,0,0,-56,-40,"AUS"
"819",2020-02-03,0,0,0,0,-55,-39,"AUS"
"820",2020-02-04,0,0,0,0,-54,-38,"AUS"
"821",2020-02-05,0,0,0,0,-53,-37,"AUS"
"822",2020-02-06,0,0,0,0,-52,-36,"AUS"
"823",2020-02-07,0,0,0,0,-51,-35,"AUS"
"824",2020-02-08,0,0,0,0,-50,-34,"AUS"
"825",2020-02-09,0,0,0,0,-49,-33,"AUS"
"826",2020-02-10,0,0,0,0,-48,-32,"AUS"
"827",2020-02-11,0,0,0,0,-47,-31,"AUS"
"828",2020-02-12,0,0,0,0,-46,-30,"AUS"
"829",2020-02-13,0,0,0,0,-45,-29,"AUS"
"830",2020-02-14,0,0,0,0,-44,-28,"AUS"
"831",2020-02-15,0,0,0,0,-43,-27,"AUS"
"832",2020-02-16,0,0,0,0,-42,-26,"AUS"
"833",2020-02-17,0,0,0,0,-41,-25,"AUS"
"834",2020-02-18,0,0,0,0,-40,-24,"AUS"
"835",2020-02-19,0,0,0,0,-39,-23,"AUS"
"836",2020-02-20,0,0,0,0,-38,-22,"AUS"
"837",2020-02-21,0,0,0,0,-37,-21,"AUS"
"838",2020-02-22,0,0,0,0,-36,-20,"AUS"
"839",2020-02-23,0,0,0,0,-35,-19,"AUS"
"840",2020-02-24,0,0,0,0,-34,-18,"AUS"
"841",2020-02-25,0,0,0,0,-33,-17,"AUS"
"842",2020-02-26,0,0,0,0,-32,-16,"AUS"
"843",2020-02-27,0,0,0,0,-31,-15,"AUS"
"844",2020-02-28,0,0,0,0,-30,-14,"AUS"
"845",2020-02-29,0,0,0,0,-29,-13,"AUS"
"846",2020-03-01,0,0,0,0,-28,-12,"AUS"
"847",2020-03-02,0,0,0,0,-27,-11,"AUS"
"848",2020-03-03,0,0,0,0,-26,-10,"AUS"
"849",2020-03-04,0,0,0,0,-25,-9,"AUS"
"850",2020-03-05,0,0,0,0,-24,-8,"AUS"
"851",2020-03-06,0,0,0,0,-23,-7,"AUS"
"852",2020-03-07,0,0,0,0,-22,-6,"AUS"
"853",2020-03-08,0,0,0,0,-21,-5,"AUS"
"854",2020-03-09,0,0,0,0,-20,-4,"AUS"
"855",2020-03-10,0,0,0,0,-19,-3,"AUS"
"856",2020-03-11,0,0,0,0,-18,-2,"AUS"
"857",2020-03-12,0,0,0,0,-17,-1,"AUS"
"858",2020-03-13,1,0,0,1,-16,0,"AUS"
"859",2020-03-14,1,0,0,1,-15,1,"AUS"
"860",2020-03-15,1,0,0,1,-14,2,"AUS"
"861",2020-03-16,1,0,0,1,-13,3,"AUS"
"862",2020-03-17,1,0,0,1,-12,4,"AUS"
"863",2020-03-18,1,0,0,1,-11,5,"AUS"
"864",2020-03-19,1,0,0,1,-10,6,"AUS"
"865",2020-03-20,1,0,0,3,-9,7,"AUS"
"866",2020-03-21,1,0,0,3,-8,8,"AUS"
"867",2020-03-22,1,0,0,5,-7,9,"AUS"
"868",2020-03-23,1,0,0,5,-6,10,"AUS"
"869",2020-03-24,1,0,0,5,-5,11,"AUS"
"870",2020-03-25,1,0,0,7,-4,12,"AUS"
"871",2020-03-26,1,0,0,7,-3,13,"AUS"
"872",2020-03-27,1,0,0,7,-2,14,"AUS"
"873",2020-03-28,1,0,0,7,-1,15,"AUS"
"874",2020-03-29,1,1,1,7,0,16,"AUS"
"875",2020-03-30,1,1,1,7,1,17,"AUS"
"876",2020-03-31,1,1,1,8,2,18,"AUS"
"877",2020-04-01,1,1,1,8,3,19,"AUS"
"878",2020-04-02,1,1,1,9,4,20,"AUS"
"879",2020-04-03,1,1,1,9,5,21,"AUS"
"880",2020-04-04,1,1,1,9,6,22,"AUS"
"881",2020-04-05,1,1,1,9,7,23,"AUS"
"882",2020-04-06,1,1,1,9,8,24,"AUS"
"883",2020-04-07,1,1,1,10,9,25,"AUS"
"884",2020-04-08,1,1,1,10,10,26,"AUS"
"885",2020-04-09,1,1,1,10,11,27,"AUS"
"886",2020-04-10,1,1,1,10,12,28,"AUS"
"887",2020-04-11,1,1,1,10,13,29,"AUS"
"888",2020-04-12,1,1,1,10,14,30,"AUS"
"889",2020-04-13,1,1,1,10,15,31,"AUS"
"890",2020-04-14,1,1,1,10,16,32,"AUS"
"891",2020-04-15,1,1,1,10,17,33,"AUS"
"892",2020-04-16,1,1,1,11,18,34,"AUS"
"893",2020-04-17,1,1,1,11,19,35,"AUS"
"894",2020-04-18,1,1,1,11,20,36,"AUS"
"895",2020-04-19,1,1,1,11,21,37,"AUS"
"896",2020-04-20,1,1,1,11,22,38,"AUS"
"897",2020-04-21,1,1,1,11,23,39,"AUS"
"898",2020-04-22,1,1,1,11,24,40,"AUS"
"899",2020-04-23,1,1,1,11,25,41,"AUS"
"900",2020-04-24,1,1,1,11,26,42,"AUS"
"901",2020-04-25,1,1,1,11,27,43,"AUS"
"902",2020-04-26,1,1,1,11,28,44,"AUS"
"903",2020-04-27,1,1,1,11,29,45,"AUS"
"904",2020-04-28,1,1,1,11,30,46,"AUS"
"905",2020-04-29,1,1,1,11,31,47,"AUS"
"906",2020-04-30,1,1,1,11,32,48,"AUS"
"907",2020-05-01,1,1,1,11,33,49,"AUS"
"908",2020-05-02,1,1,1,11,34,50,"AUS"
"909",2020-05-03,1,1,1,11,35,51,"AUS"
"910",2020-05-04,1,1,1,11,36,52,"AUS"
"911",2020-05-05,1,1,1,11,37,53,"AUS"
"912",2020-05-06,1,1,1,11,38,54,"AUS"
"913",2020-05-07,1,1,1,11,39,55,"AUS"
"914",2020-05-08,1,1,1,11,40,56,"AUS"
"915",2020-05-09,1,1,1,11,41,57,"AUS"
"916",2020-05-10,1,1,1,11,42,58,"AUS"
"917",2020-05-11,1,1,1,11,43,59,"AUS"
"918",2020-05-12,1,1,1,11,44,60,"AUS"
"919",2020-05-13,1,1,1,11,45,61,"AUS"
"920",2019-12-31,0,0,0,0,-76,-70,"AUT"
"921",2020-01-01,0,0,0,0,-75,-69,"AUT"
"922",2020-01-02,0,0,0,0,-74,-68,"AUT"
"923",2020-01-03,0,0,0,0,-73,-67,"AUT"
"924",2020-01-04,0,0,0,0,-72,-66,"AUT"
"925",2020-01-05,0,0,0,0,-71,-65,"AUT"
"926",2020-01-06,0,0,0,0,-70,-64,"AUT"
"927",2020-01-07,0,0,0,0,-69,-63,"AUT"
"928",2020-01-08,0,0,0,0,-68,-62,"AUT"
"929",2020-01-09,0,0,0,0,-67,-61,"AUT"
"930",2020-01-10,0,0,0,0,-66,-60,"AUT"
"931",2020-01-11,0,0,0,0,-65,-59,"AUT"
"932",2020-01-12,0,0,0,0,-64,-58,"AUT"
"933",2020-01-13,0,0,0,0,-63,-57,"AUT"
"934",2020-01-14,0,0,0,0,-62,-56,"AUT"
"935",2020-01-15,0,0,0,0,-61,-55,"AUT"
"936",2020-01-16,0,0,0,0,-60,-54,"AUT"
"937",2020-01-17,0,0,0,0,-59,-53,"AUT"
"938",2020-01-18,0,0,0,0,-58,-52,"AUT"
"939",2020-01-19,0,0,0,0,-57,-51,"AUT"
"940",2020-01-20,0,0,0,0,-56,-50,"AUT"
"941",2020-01-21,0,0,0,0,-55,-49,"AUT"
"942",2020-01-22,0,0,0,0,-54,-48,"AUT"
"943",2020-01-23,0,0,0,0,-53,-47,"AUT"
"944",2020-01-24,0,0,0,0,-52,-46,"AUT"
"945",2020-01-25,0,0,0,0,-51,-45,"AUT"
"946",2020-01-26,0,0,0,0,-50,-44,"AUT"
"947",2020-01-27,0,0,0,0,-49,-43,"AUT"
"948",2020-01-28,0,0,0,0,-48,-42,"AUT"
"949",2020-01-29,0,0,0,0,-47,-41,"AUT"
"950",2020-01-30,0,0,0,0,-46,-40,"AUT"
"951",2020-01-31,0,0,0,0,-45,-39,"AUT"
"952",2020-02-01,0,0,0,0,-44,-38,"AUT"
"953",2020-02-02,0,0,0,0,-43,-37,"AUT"
